ticket_id,date_opened,channel,issue_type,time_to_resolution,status
ab555ee0-6d63-4778-8e90-f3644e030e19,2025-01-07,App,Limit,16,Resolved
09d7d673-d4d8-425a-acb7-e8559b2b902c,2025-06-30,App,Tech,1,Escalated
3123637d-78b1-4186-a962-b24569b2acb2,2025-06-22,App,Refund,70,Escalated
e04990b0-50a8-4ef5-a506-ae224ef7299b,2025-02-23,App,Refund,31,Reopened
ae31cf97-07e7-4833-b483-09c952269699,2025-01-25,Phone,Refund,55,Resolved
185ce044-fe40-4c38-af4a-2743a831d8d3,2025-02-10,Website,Refund,24,Reopened
110bbac6-139c-4d9e-b3fe-2ee752ec0a09,2025-02-15,Phone,Refund,5,Escalated
dd04109a-6ff9-47c6-8146-23e4e68feba7,2025-07-05,Phone,Limit,52,Resolved
824f95bc-a683-48fd-acb0-8b6b1f98c71c,2025-03-04,Phone,Refund,58,Escalated
e5620c68-2ca6-4334-93bb-4e8d5e420aac,2025-03-24,App,Refund,48,Reopened
a4e0c18a-ab39-4bb7-a4c3-1848802dd2b6,2025-05-17,App,Limit,9,Reopened
8ac61cea-0d07-44bf-bc6c-7c831893d0c2,2025-08-13,Website,Limit,66,Escalated
2177a77d-d44e-4301-8af5-1d8115a89350,2025-09-08,App,Tech,51,Escalated
2e548b18-dae8-4db1-864d-1d1ba1ca8fc9,2025-07-19,Website,Limit,72,Resolved
22e60e3a-4204-4112-8116-ed7a14192bb7,2025-04-01,Phone,Refund,15,Escalated
7bb5f3a8-5c0b-402e-8eed-946fb931ea78,2025-02-12,Website,Block Card,3,Resolved
e5f54e3a-9fd0-453f-b80b-62014deb9035,2025-03-24,Website,Limit,31,Escalated
e0206794-4327-49fe-b109-c5642425453d,2025-06-26,App,Tech,72,Escalated
a8b70dd8-c6cd-440f-88ff-dcea087ca9a2,2025-05-14,Website,Refund,5,Escalated
bcb3bb21-aef6-4bab-a9d6-898bb0ef79ad,2025-05-17,Website,Limit,32,Reopened
3ff1589c-092d-4970-ab37-ed0be522ab6e,2025-01-13,Website,Refund,16,Escalated
d95288b5-adf4-4c26-853f-ca4f97d16a64,2025-07-26,Phone,Refund,42,Reopened
5bd45ca2-4e91-4df5-8ee2-99cf01463360,2025-07-19,Phone,Refund,65,Resolved
c3c0c07a-457e-4217-8532-09f0d23c0404,2025-01-27,Phone,Limit,66,Resolved
6bf4b4f8-ee92-4ce3-b7e0-f74a96e5adec,2025-10-03,Website,Block Card,34,Escalated
c0d63902-8abe-428c-b814-762bf89febb0,2025-06-18,Website,Limit,7,Reopened
ce8d1b5f-9b42-429a-892b-98ebccee495a,2025-02-16,Website,Limit,43,Reopened
b672452f-70b2-40e0-a95b-43903b7c50a8,2025-05-30,App,Tech,33,Reopened
890c8642-23f1-41c6-b8c3-b8821e2cf975,2025-07-03,Website,Refund,15,Reopened
e9c63711-5ded-444e-a18b-74b500466d82,2025-09-04,Phone,Limit,61,Escalated
82778965-e964-415b-a787-e742cbbd8c42,2025-02-23,Website,Block Card,10,Escalated
37209b15-5f88-4d33-8688-3c26c48f9c32,2025-05-21,Website,Refund,21,Reopened
efe3c593-34c3-492b-9017-1a092c219568,2025-01-22,Phone,Tech,19,Resolved
433ec61e-e0ca-4a15-b161-e5236a15a6f2,2025-07-25,Phone,Refund,49,Resolved
6819ef88-90fa-4153-9c85-7d8bac47d6e3,2025-04-04,App,Refund,26,Escalated
3e305b34-bf7f-4c5d-a0a4-0a409903f372,2025-09-28,Website,Refund,58,Reopened
cf5c5ac0-d9e0-4238-a781-aa425cbc84d5,2025-07-14,Website,Tech,49,Resolved
b5b02235-fce0-4814-9781-02185ff0b68c,2025-07-29,App,Tech,53,Escalated
34005dc9-9353-4c69-b8c2-8d008db1f345,2025-08-26,Phone,Limit,51,Escalated
97e8178b-cdfb-4e9a-adf7-6f8623b856b6,2025-03-17,Website,Tech,10,Resolved
3f5ee25d-fd1e-4efb-ad85-e7aee10c6f5c,2025-01-05,App,Tech,70,Reopened
a3476095-fd3c-47b8-a335-20e0ca8a5ae4,2025-08-10,Phone,Block Card,39,Reopened
84738553-f0a1-43a5-8050-d5f2d07ddff3,2025-07-03,App,Tech,71,Resolved
d022145c-37db-40dc-a4aa-ef9d06dfe780,2025-08-17,App,Refund,64,Reopened
869a022b-9650-4f45-8bb2-cf79c8042d01,2025-01-24,Website,Limit,31,Escalated
f58a2dfc-cada-4155-80e0-b61285c0c5ac,2025-04-24,App,Refund,24,Escalated
dd7017eb-d462-43cf-a21d-7bfb2e3b0f57,2025-05-23,Phone,Block Card,11,Resolved
b9297088-97fc-4b75-97f4-44e221ecd292,2025-09-08,Phone,Limit,5,Escalated
b5a92a2c-8708-4ba7-b8b3-709c97ae1691,2025-04-13,Website,Tech,66,Escalated
a887c589-be17-4980-b6f2-2de2a9d870e1,2025-04-03,Website,Refund,59,Resolved
f8c56a6c-1c82-4432-a72c-c8cd50a4d2ef,2025-07-22,Phone,Tech,48,Resolved
63622cf9-5017-4beb-a58b-fb7ffb0328f8,2025-01-01,Website,Tech,57,Reopened
248e21a3-5b7d-4d0f-9382-b4ab7eca21c7,2025-01-25,App,Limit,58,Escalated
926cb428-de78-46bd-9723-7e4380f204d7,2025-01-11,Website,Limit,62,Resolved
a2fdf5e9-df11-4b49-b90c-245617fabdeb,2025-09-12,Website,Block Card,67,Escalated
dcd721a7-4941-4d79-9aff-b819502db7a6,2025-09-04,App,Block Card,63,Escalated
4057a5b6-989e-43ff-b336-c859aa511039,2025-09-29,App,Limit,47,Reopened
8e55f5fb-9d0d-45e4-b9a5-46af2bdbde2a,2025-07-01,Website,Limit,36,Reopened
41c3c82f-6344-4ac9-a68a-5d04bcb94ac7,2025-05-17,App,Tech,17,Resolved
18c4e952-37ee-4ebe-9652-564d76ffaaba,2025-05-19,App,Refund,48,Resolved
eec6ac4d-8686-4100-a0b6-9f4e89e75d34,2025-05-17,Website,Tech,18,Resolved
2bab60ea-55f1-4c4d-b982-4dd5a498289d,2025-09-30,Phone,Tech,14,Resolved
48865535-ce9b-420b-9c84-a6106e7fe645,2025-02-16,Website,Limit,14,Reopened
7fd469aa-589f-446f-908f-0cd65d1710dd,2025-02-18,App,Block Card,2,Resolved
1361ca77-9572-49f0-b941-0148b4727071,2025-02-06,Website,Limit,29,Reopened
58bd9c72-cf92-43ba-a967-3f45f9c166aa,2025-05-31,App,Tech,34,Escalated
dfb57d0f-1136-4198-b56e-233b84475905,2025-09-28,Website,Refund,56,Resolved
923f8e61-fdb5-4c89-b668-6e4ee5d1ec51,2025-02-22,Phone,Refund,1,Resolved
4fb194a0-b0dd-44c4-883e-fb9eff896e2a,2025-02-13,App,Refund,72,Resolved
37c60681-0bdc-4974-92ce-9425361bdd9d,2025-04-27,App,Block Card,32,Escalated
c539dce1-e8d0-43cf-a58d-c220e7c70a02,2025-02-19,Phone,Refund,54,Reopened
3fbef099-d25b-4641-b46b-9ca6ca9d386c,2025-04-07,Website,Tech,71,Reopened
1a1a575e-146c-4989-b452-e5cb88eb766b,2025-05-08,App,Block Card,47,Resolved
f8cbf029-88e4-424a-b8a0-4da5776a595a,2025-02-07,Website,Refund,51,Resolved
cc1de5bf-435e-4359-aaf3-7cb15887a6c2,2025-06-04,Phone,Tech,3,Resolved
cb230176-c66f-4dff-a781-367e1f41ad39,2025-07-16,App,Limit,9,Resolved
ab974f23-e423-4e2b-ab9a-134bd9385103,2025-06-23,Phone,Refund,31,Escalated
4f175b72-09d0-44df-98ea-bcd7a86a02f6,2025-09-03,Phone,Tech,20,Resolved
1f44326d-1017-43bc-a897-def87ce0aaf6,2025-07-29,Phone,Tech,72,Escalated
dd2c4fbc-3fe2-4b58-9500-968808384953,2025-01-21,Website,Block Card,45,Reopened
8ce2356f-0ca3-4581-844e-e15d7862f0c3,2025-01-09,App,Limit,24,Resolved
8e484a08-8e86-43b9-b478-347e1afaf1f5,2025-09-03,App,Refund,58,Resolved
52a9fcd7-5e43-43aa-8411-c769b5a752d6,2025-05-26,Phone,Limit,71,Resolved
a4ecbb9b-0c5f-4813-9772-cbb6e6cd1a27,2025-07-22,App,Block Card,35,Resolved
dc51b5b0-e72a-4050-9ee5-6b36e96260a1,2025-04-08,App,Block Card,27,Escalated
fafe8cbc-8bf7-446c-aa98-32759a1bb88f,2025-05-22,Phone,Limit,25,Resolved
8eea22df-2bc3-430a-97cc-d8bf94c46b00,2025-05-01,App,Refund,11,Resolved
2b34c82e-9b04-43ee-93f1-60e3224232d7,2025-06-05,App,Block Card,4,Reopened
5569d8e8-fb13-470e-9353-6c50392b7d1d,2025-05-18,App,Limit,38,Reopened
072bc832-9908-4944-bfa5-857e231358bf,2025-07-12,Website,Tech,38,Escalated
aa42b950-be0a-4b5b-a728-c8cfa9298839,2025-05-04,App,Limit,28,Reopened
8b1d3052-709f-442f-baf2-4d817fb6a9fc,2025-06-08,Website,Tech,46,Reopened
0dbce9c2-4d2f-480e-8a02-3cd5a3787959,2025-04-23,Phone,Refund,15,Resolved
baa33a75-d1d3-490e-a18f-3dad5be3d152,2025-06-08,Website,Limit,69,Reopened
8e211854-be03-439a-b7fa-bea51081de74,2025-03-18,App,Limit,72,Resolved
c84a1304-19f6-41cc-a828-1b7e29650785,2025-08-17,Website,Refund,32,Escalated
1b74d119-e53c-448f-a7b4-8d3f54347cfd,2025-06-23,Website,Tech,1,Resolved
ddff791b-be83-468f-b352-f875422299a9,2025-07-19,Phone,Limit,25,Resolved
16bddd91-c5ad-4b12-8d0a-f4798af0dd4c,2025-01-31,Phone,Refund,58,Resolved
c9faaf9e-4686-4ca0-8280-6e8d5f4bf69b,2025-03-14,App,Limit,18,Escalated
90a17812-dc45-483d-82f2-167828e9559d,2025-06-05,App,Tech,36,Resolved
61dd026b-ae94-45f9-ae36-45dbb10d2a15,2025-05-21,Phone,Tech,3,Resolved
417f0225-e103-41af-965c-51f83ab53dc6,2025-05-22,Website,Refund,32,Reopened
f8a0892b-1b00-439b-83b5-9d90837377ec,2025-03-25,App,Block Card,20,Escalated
6c8319ee-411a-4dfe-a63d-6a4a2cb9a067,2025-02-20,App,Block Card,62,Reopened
b341a47c-efba-4fca-847f-3d045087fa49,2025-02-03,Phone,Block Card,37,Resolved
a13aca46-aea7-463f-aeef-3c1dbeaf6a3d,2025-02-08,Phone,Refund,6,Reopened
ecf10f27-b42f-4fe3-8578-ef3b912a4ae4,2025-01-30,Website,Block Card,20,Escalated
ff76c93a-33d2-42df-bc66-b7ceac6c5a6c,2025-03-03,Website,Tech,40,Escalated
d71de712-b6f4-4522-9073-871fea60a92c,2025-06-09,Phone,Limit,15,Escalated
77bbc0a2-8b04-4d5b-b094-704b69b60af7,2025-08-27,Website,Block Card,68,Escalated
18fa4ffc-602d-413d-b306-eeaeaf31e192,2025-08-29,App,Limit,38,Escalated
514d8746-b3c3-491f-992d-c5628a4dd034,2025-01-12,App,Block Card,65,Resolved
a231ec34-3d81-4f0f-81bb-f544739ebe88,2025-09-07,Website,Block Card,32,Reopened
0e41b974-1a3e-4ed9-a23c-5e1916e805e2,2025-02-07,Website,Refund,56,Resolved
e5a82143-653d-4f5c-9929-abd7d6f8fa9f,2025-04-17,Website,Limit,2,Escalated
685970b6-355d-477b-936b-59a3d2e232fb,2025-05-11,Website,Limit,60,Escalated
3b6c5063-3098-409e-8a4b-963e2d8bc3a7,2025-06-02,Website,Block Card,19,Resolved
ef6fbbb0-e2e6-4826-80d5-8a953d22d459,2025-03-14,Website,Refund,52,Escalated
79501f50-47b1-4f94-8b22-50461c13b08e,2025-05-31,Phone,Limit,47,Resolved
8b9a8881-431a-42d8-a254-d843e5d651d9,2025-06-08,Phone,Tech,5,Reopened
5ebcbbf1-b0d3-445a-8d13-011b221ab6b6,2025-06-16,App,Tech,3,Reopened
e3eb7976-7da7-4377-bc69-715e000da6a6,2025-05-24,App,Block Card,46,Escalated
c4424995-9d89-4b6e-bbd6-80a6bca61385,2025-01-03,Phone,Tech,16,Reopened
3e977f09-4395-4779-9a33-ce2bbf09bda4,2025-09-01,App,Tech,3,Reopened
30fadc35-461f-4454-afb2-89ae114b0084,2025-03-13,Phone,Limit,8,Resolved
08c884f9-885b-4a06-8355-3a77d742c0e6,2025-04-16,Website,Tech,59,Reopened
fe08b0e1-f98b-4f5f-b180-9f8bc78baa2b,2025-06-13,Website,Tech,37,Resolved
74002984-fd1c-4f8c-970d-7630bb094357,2025-04-11,Website,Tech,31,Reopened
830806e2-653e-47c8-92b7-113da33cb32c,2025-06-05,Phone,Refund,4,Resolved
09413b89-3dc5-4ca2-a5f9-1dd7cd8a256e,2025-06-29,Phone,Refund,20,Reopened
0b1fa92c-bc64-435d-b531-e750b85e1bf3,2025-01-07,Phone,Limit,10,Resolved
86fddcc3-ff08-4317-858d-ad64a14f5cd1,2025-08-28,Website,Limit,42,Escalated
0e525619-c623-4e2e-942d-be604d8d6cf5,2025-03-03,Phone,Block Card,38,Reopened
0e40ccab-c146-4a20-a7c4-1930c032be06,2025-09-22,Phone,Tech,42,Escalated
09778828-5b62-4692-b0fe-f971c92db928,2025-07-09,App,Limit,12,Escalated
9b51854c-1f39-4d4c-8238-243a5615b1f1,2025-06-15,Phone,Block Card,9,Resolved
45a98484-67f9-4b36-b002-c1d240c9132b,2025-01-08,Phone,Block Card,18,Escalated
614df59e-777b-4fea-a1a1-2cb209d29165,2025-05-23,Website,Tech,53,Reopened
911e0339-c37e-49d6-8ac3-ddade8eb9051,2025-08-12,Website,Block Card,36,Reopened
ee21ed81-b401-4b78-a964-bcdf49533a23,2025-04-26,Phone,Refund,40,Resolved
49248b28-086e-46f4-b2f6-6e3947d6963d,2025-01-31,Website,Refund,72,Reopened
9a861ef0-39bb-4484-9024-00af7467b60d,2025-07-07,Website,Tech,42,Resolved
32c71572-6ca9-46fe-8673-bf03d2e77b56,2025-06-25,Website,Block Card,68,Escalated
2db1c71a-fbc8-4ff6-881a-d707ade93632,2025-09-17,App,Limit,66,Escalated
508da3a2-75c1-4c49-b651-e38e75f9464d,2025-03-14,Phone,Block Card,30,Escalated
b06005c5-2cb6-4e2d-9d2e-eaaf2a07b925,2025-01-19,App,Refund,10,Escalated
a28c1dcf-bd81-489f-87eb-1f70e6f3cc24,2025-01-07,Website,Refund,47,Resolved
9141db65-cf5f-4e1d-892a-f4f82045a2bc,2025-03-02,Phone,Tech,10,Reopened
1fe40453-8b55-4391-931f-6189dc897391,2025-03-16,Website,Limit,42,Escalated
2844b810-0907-4986-b798-a3eb74362a9a,2025-07-18,Website,Refund,6,Escalated
82d8e618-33cf-47aa-91a2-1e8be404a964,2025-09-15,App,Block Card,6,Reopened
d3ba1e72-7adc-4670-9a89-9a86f5c3d8be,2025-05-12,App,Refund,40,Resolved
91554718-da69-4167-8d18-b25e630a75b9,2025-01-27,App,Refund,28,Reopened
0926e273-1836-43c3-95d8-ca53ff8c6399,2025-01-22,Website,Limit,4,Resolved
f8252443-9645-4979-bd78-1591f1b4b1c6,2025-03-21,Phone,Block Card,59,Reopened
3e6f7b9f-2792-4dcf-9bd9-8ac85e730890,2025-03-27,Phone,Refund,3,Resolved
92c50c5b-4bb5-4239-9edd-a99e98de4cf5,2025-08-24,Website,Block Card,15,Reopened
d9d10d68-749b-4c6a-941e-1d56f6cddd2f,2025-09-09,Website,Limit,36,Resolved
033838db-752b-4edd-92f6-de4e56281c4f,2025-03-07,Website,Block Card,6,Resolved
857915db-509f-42f3-a9fb-adc5fee8dbfd,2025-05-27,Phone,Refund,26,Resolved
b1b45543-b586-421a-965e-61086b6f216b,2025-01-31,Phone,Limit,10,Reopened
830ccf0f-a806-460b-9084-bbf8df0031fd,2025-03-09,Phone,Tech,30,Resolved
6338b4ae-606d-4228-b469-e02ba3b81249,2025-04-21,Phone,Limit,43,Escalated
2ba8421d-113e-447a-82a8-08aa0c69ff80,2025-02-03,Website,Tech,47,Escalated
1710ac95-4ed0-4c9e-86e2-9514a3fcff8e,2025-03-01,Phone,Block Card,6,Reopened
d76dc4bc-e7de-4bf9-bfc0-96ada8e4a85b,2025-01-23,Website,Tech,62,Resolved
82fd3fae-7caf-47e4-9dc1-60d350c865d1,2025-03-08,App,Refund,11,Escalated
0ca363d2-d6a2-42e6-8550-b098e55fe672,2025-04-15,App,Block Card,32,Resolved
b699a002-ea7e-411a-9a40-677b6390f83f,2025-01-06,App,Tech,20,Escalated
93bb0a44-234d-485e-8e16-80fa2db8a059,2025-07-13,Phone,Limit,5,Reopened
4fcb1a3e-9296-4ddf-a96f-1846b334e34c,2025-01-26,Website,Refund,65,Resolved
4d97a1c1-c0b9-4db3-897e-7897d5d2f074,2025-04-10,App,Block Card,10,Resolved
b7a9e2d1-2a1a-494b-b6e6-70f2184cb696,2025-09-10,Website,Refund,7,Resolved
03e59e6c-6f09-4204-910f-fefcc49ca8f2,2025-09-26,Phone,Limit,9,Escalated
c6e33017-d416-4799-b886-ed0b6da26b64,2025-06-30,Website,Refund,12,Resolved
e7a19b4f-bd7b-4b36-9dbc-cadb435f4da2,2025-01-11,App,Refund,32,Resolved
583aef05-5702-443a-8648-f46237a29273,2025-09-26,Phone,Refund,14,Escalated
45ac788d-f6b4-49b1-b177-a262fb942225,2025-09-01,App,Block Card,10,Reopened
849c6be5-6ddf-4300-a7ea-22275d41bf9b,2025-02-24,Phone,Block Card,26,Escalated
8c9d5bcf-143b-4b75-85f5-1d8fc9d5860c,2025-06-06,Website,Refund,52,Resolved
a2204dd2-2f2c-4eda-999e-256fa28dfa0a,2025-07-27,Website,Refund,1,Resolved
3b45b327-c826-49a1-8d4f-85cbd4c40f1e,2025-04-18,App,Tech,12,Escalated
c65ccf30-00fb-434d-a888-814b35562fe2,2025-03-21,Phone,Block Card,56,Escalated
da35e05b-6acc-4d85-ad77-f5496f6772d3,2025-04-09,Website,Tech,2,Escalated
60d4b662-e759-49be-ac7e-88ec44dd430d,2025-01-23,Phone,Refund,20,Resolved
22260cf3-ee3a-4dc5-892d-ec55809cc1aa,2025-06-20,App,Refund,18,Escalated
f4e5f971-0a82-405a-abc1-3f36125c3e6c,2025-03-19,Phone,Block Card,34,Resolved
bd6323fb-8475-4b4e-824c-7b190f91326e,2025-01-05,App,Block Card,64,Escalated
5b45c9b0-e65f-46f8-931f-2ddfe517ce46,2025-01-03,Phone,Refund,8,Escalated
59ef274d-285e-4979-a944-5fa2da5c8d15,2025-05-31,Website,Refund,58,Resolved
1f5d9510-4f97-4919-9d1d-66a40fad053c,2025-02-21,App,Limit,65,Escalated
2c558583-2a43-45ba-9b65-4f729145837f,2025-03-21,App,Refund,19,Resolved
07db6041-913e-46f9-9905-c1e306722e91,2025-05-10,App,Block Card,9,Reopened
c8a8f5ef-05d6-4c91-b70b-f7c548fb7a8b,2025-09-27,Phone,Block Card,6,Escalated
558d074a-c066-44f9-86c7-80284821c8ff,2025-07-17,Phone,Refund,43,Resolved
4f59ef3e-ec83-4963-bcb7-aa835c80351b,2025-09-26,Website,Refund,34,Resolved
245a64cb-47cc-46c8-b334-bd67ae5fe74a,2025-02-20,App,Tech,42,Resolved
2588bb29-b65e-41fc-b5c7-4461affa8928,2025-02-14,Website,Tech,50,Resolved
82e16e98-13cb-4d9e-a04e-c5b9ee4f0ab6,2025-08-28,App,Tech,68,Reopened
b57c5c65-31bf-4941-b8b2-34c6ae9537dc,2025-02-22,Website,Tech,27,Resolved
a9d79710-8154-4207-9bff-c99bcbc74899,2025-01-21,Phone,Refund,35,Reopened
fabd1caf-8b16-4ee4-a0ce-717a215efa43,2025-09-10,Phone,Refund,57,Resolved
8cdeb833-a2e8-4252-8f21-e222f3a1ae12,2025-09-08,Phone,Limit,55,Resolved
c7a51142-f7fc-4b4c-aae7-86217408be3d,2025-06-25,Website,Block Card,72,Resolved
7498ccfb-251c-4e58-967d-ea372e9aabe7,2025-03-25,Phone,Block Card,34,Escalated
11cc75ca-4a47-429f-b447-fa21c4378336,2025-04-18,Phone,Block Card,37,Escalated
e57283fb-9a2e-4527-ac0d-8ba2b8adec3e,2025-04-02,Phone,Block Card,25,Reopened
40170d89-029c-4ba3-a34e-7a8258397dd3,2025-03-31,Phone,Tech,63,Reopened
235a95b2-eeef-4a68-a3ea-d29268114f9d,2025-05-01,Website,Block Card,11,Escalated
19037cba-c6b2-420c-b70d-bb15b1f094e7,2025-06-23,App,Refund,65,Resolved
96bb1699-588d-47d5-9e2a-b87a6de6c509,2025-06-09,Phone,Tech,34,Escalated
8b5b5f3a-9710-4cab-8295-43ff0ff3b0e8,2025-05-03,Phone,Block Card,39,Escalated
fa497703-a270-4519-822b-1b99a24f62f8,2025-02-25,Website,Tech,61,Reopened
1c9179dc-1e50-4fdc-87af-76ce84321646,2025-09-18,Website,Tech,44,Resolved
31ef20c6-153a-4d6d-bbec-6353ddbd7721,2025-06-27,App,Block Card,48,Resolved
623959bf-da37-43a1-a63b-f3ecf35ede75,2025-07-17,Phone,Block Card,22,Reopened
82f7e62e-6a1f-4b50-8cf9-9ff732c79d79,2025-09-14,App,Refund,66,Reopened
a7e0153e-3439-44dd-b344-9648a519ce36,2025-09-01,App,Block Card,39,Resolved
ad459ab9-d2ee-45b5-a859-5587979a4029,2025-03-25,App,Block Card,32,Escalated
b74155b9-acd4-4eda-8fa3-6456b8eb8717,2025-06-12,App,Limit,17,Resolved
95ba2bd9-305b-44a4-92b1-2d83ee3473b2,2025-04-16,App,Tech,32,Resolved
508d17c4-f57a-437d-b7fd-ba0fff90e1e9,2025-05-20,App,Tech,26,Escalated
b3750dc2-56e2-4f24-aa20-9495d0915a59,2025-01-19,App,Block Card,23,Resolved
07ed4bce-a618-410f-8272-2258c54ab2a7,2025-06-06,Website,Tech,9,Escalated
1116e461-a04b-4abc-9e18-80cb10026060,2025-04-03,App,Limit,51,Escalated
8b9726c4-7b3f-43aa-93ee-186e5d63d2f0,2025-01-15,App,Limit,17,Resolved
0fc7056d-66d7-4bd6-942f-b82b6695961d,2025-06-24,App,Block Card,51,Resolved
4c205b59-7092-490d-8936-62a49d197a6f,2025-06-20,Website,Tech,66,Escalated
e3dfa161-82c8-4ab0-9154-b880e42c3149,2025-08-26,App,Refund,37,Resolved
7015432d-1de6-4f03-bbe0-01da022a31b9,2025-08-08,Phone,Block Card,69,Escalated
7c1f5164-51a5-4aaf-b6d9-ef97568ddb34,2025-09-20,App,Limit,36,Escalated
ed6fb0b8-120e-4d4d-af38-5e8f3ff928c0,2025-04-07,App,Block Card,32,Reopened
193a1c9c-5c09-4e3b-92ad-13812ab7b8b5,2025-07-23,Phone,Block Card,1,Reopened
f515826f-6fdf-4fb3-b38a-aec171f4e68e,2025-06-12,Website,Refund,51,Resolved
7a5c8e7a-aa88-4f03-89f5-b264490c86ae,2025-04-08,Phone,Limit,56,Reopened
3797da79-83c9-4107-ac4a-791a3972a08f,2025-08-24,Phone,Limit,31,Resolved
35bff3a4-0ce6-43d6-9d31-287341226897,2025-05-26,App,Refund,53,Resolved
defb64f0-6ca5-4407-bb35-57d230e7e3ba,2025-01-05,Website,Block Card,63,Reopened
53d47488-0b44-4287-8dba-dcd0d1ee3571,2025-09-12,Website,Block Card,11,Resolved
68f1fca0-5801-41cc-83c0-a9106b709186,2025-09-21,Website,Tech,48,Resolved
603c07b4-6fcc-46c9-821c-8b0b9aeefd38,2025-08-23,Phone,Block Card,18,Resolved
72c1d658-c418-460b-a25b-ef7693d4ebc9,2025-05-05,Website,Limit,72,Reopened
7283685d-9ada-4954-9996-60f7c12c8064,2025-03-24,App,Limit,32,Escalated
57d37ebd-cb6b-4d6e-9b6b-d1e823a4951a,2025-07-04,Website,Refund,13,Escalated
430376b9-e9da-4421-bc5f-f245c2dfb854,2025-08-10,Website,Tech,49,Escalated
82cf6c81-4dca-4696-88bb-dcdf8ab2ae67,2025-01-25,Website,Tech,60,Reopened
6aa43be2-50db-4573-adac-a95282141862,2025-04-11,App,Limit,21,Escalated
511ae425-ec3b-4f06-bfc8-58991f374692,2025-08-02,Phone,Limit,24,Resolved
5ea48c8b-47f5-494a-9351-c9fe65745d20,2025-07-02,App,Tech,57,Reopened
7d7fed62-754c-4111-a6c3-4a5fa0817488,2025-06-19,Phone,Limit,44,Resolved
bfd5e02c-090e-4864-97ed-7e41d9b37ff3,2025-01-29,Phone,Block Card,59,Escalated
96c2a853-8181-490b-a8b2-b1483161d9ed,2025-07-07,App,Refund,55,Escalated
b1b8a6a2-986d-43f3-9926-12814cba8da1,2025-03-06,Website,Tech,64,Escalated
ea0f046d-2d23-4339-8ed8-fff0d9cca257,2025-03-27,Phone,Tech,64,Reopened
d990cb12-12d2-48f0-a6e9-64c82f5557e4,2025-04-05,Website,Tech,23,Reopened
e9d7cf1c-5682-4928-9f24-6bb961bc98ad,2025-03-12,Website,Limit,4,Reopened
e637eebd-41ee-4175-ae48-316b4df15061,2025-05-05,Website,Refund,4,Reopened
dd190e50-2f2e-4f3f-bc91-14e5f4f39919,2025-07-08,App,Block Card,65,Resolved
a0ad6775-1875-4046-92c4-573e6e660611,2025-07-05,App,Limit,10,Resolved
19b94220-fcbc-4283-95dc-acc8a47e5570,2025-08-17,Phone,Block Card,2,Resolved
ff52ebcd-c7f2-495f-94ba-37918eeb97ba,2025-03-29,Website,Block Card,9,Escalated
a6dde862-930a-4679-b5d4-9c5ac2eb2a16,2025-02-20,App,Tech,29,Escalated
6e70ce1c-5f9d-4e89-aa3b-bc2b01bdf69b,2025-05-27,App,Limit,46,Escalated
41016324-3f95-458f-b05a-a250784860d3,2025-03-24,App,Limit,24,Reopened
a234c9cb-50d9-42f4-83d2-a1eab96a61bc,2025-01-06,Phone,Refund,20,Resolved
711786ad-eead-451c-85d4-af9028e5ac35,2025-08-15,Website,Limit,70,Reopened
5d24b1ab-2df6-4992-9a3f-a01df0d1e770,2025-10-02,Website,Block Card,15,Escalated
9bbe7c4a-d029-47d0-a653-81fded29cd21,2025-04-15,Website,Block Card,29,Escalated
a97605da-94a9-4ba1-9cbf-76fc34319c7b,2025-05-07,Website,Tech,13,Resolved
001e9e75-e5b8-43fe-9baf-c2ebb6788478,2025-01-02,Phone,Limit,14,Escalated
aacb3020-d4c5-4162-8b2a-6b1dd4aa2c58,2025-08-11,Phone,Block Card,23,Escalated
99973cd2-c83f-4491-bf7f-11bcf03bafcb,2025-01-05,Phone,Limit,5,Resolved
99c9a72e-900b-4b3d-af04-52e249320f29,2025-06-15,Phone,Refund,8,Resolved
e23a3a86-a2b0-40e5-b6c1-680ab9239576,2025-02-19,App,Limit,12,Resolved
6a9cc52b-067e-4ffb-9cd4-12ae171396b5,2025-03-06,Phone,Block Card,60,Resolved
cd41c186-1b3e-409a-9451-a4fd7eb7969f,2025-07-04,App,Block Card,24,Escalated
18195516-7a6e-45bb-b3d0-8404259455f7,2025-07-22,Phone,Limit,58,Resolved
e29cc422-ed0c-47d5-84c6-139efc07a337,2025-01-01,Website,Limit,36,Escalated
0b1db846-5a3b-456b-b1fd-1042e4af8bb2,2025-03-23,Website,Tech,10,Escalated
22de8cf5-1b50-44af-a1aa-e01ae882ee1a,2025-05-05,Website,Block Card,34,Escalated
74009b1b-e27c-4027-bc38-21d8c4b66947,2025-02-02,Website,Block Card,60,Reopened
bedc3428-d16e-4261-a60c-013986b0f108,2025-08-19,Phone,Limit,29,Escalated
13deadb3-4b2f-4153-b55d-a7b26d059ebd,2025-07-24,App,Tech,31,Reopened
2982f752-87a3-49ae-8109-8e5b90a8b56b,2025-04-18,Website,Limit,34,Escalated
6523406d-08e8-455c-80d6-f2f10bebc147,2025-02-02,Phone,Limit,55,Escalated
27dfc9a4-1470-434d-b5b2-6cb053f3acdb,2025-09-02,Website,Refund,37,Resolved
8739f06f-a3d1-4545-ad44-5e9f632fe815,2025-03-05,Website,Block Card,15,Escalated
